id_odsp,id_event,sort_order,time,text,event_type,event_type2,side,event_team,opponent,player,player2,player_in,player_out,shot_place,shot_outcome,is_goal,location,bodypart,assist_method,situation,fast_break
hxU0TbFS/,hxU0TbFS72,72,69,"Goal!  Elche 0, Real Madrid 2. Cristiano Ronaldo (Real Madrid) header from the centre of the box to the high centre of the goal. Assisted by Isco with a cross.",1,12.0,2,Real Madrid,Elche,cristiano ronaldo,isco,,,,1,1,3,3,2,1,0
pzVAyd7k/,pzVAyd7k55,55,52,"Goal!  Real Madrid 1, Villarreal 0. Cristiano Ronaldo (Real Madrid) converts the penalty with a right footed shot to the top right corner.",1,,1,Real Madrid,Villarreal,cristiano ronaldo,,,,13.0,1,1,14,1,0,2,0
dWwGaNeO/,dWwGaNeO35,35,31,"Goal!  Barcelona 1, Real Madrid 1. Cristiano Ronaldo (Real Madrid) right footed shot from the centre of the box to the bottom left corner. Assisted by Karim Benzema.",1,12.0,2,Real Madrid,Barcelona,cristiano ronaldo,karim benzema,,,3.0,1,1,3,1,1,1,0
pA3O7Kmo/,pA3O7Kmo32,32,30,"Goal!  Real Madrid 2, Granada CF 0. Cristiano Ronaldo (Real Madrid) right footed shot from the centre of the box to the bottom right corner. Assisted by James RodrA­guez.",1,12.0,1,Real Madrid,Granada,cristiano ronaldo,james rodriguez,,,4.0,1,1,3,1,1,1,0
pA3O7Kmo/,pA3O7Kmo34,34,36,"Goal!  Real Madrid 3, Granada CF 0. Cristiano Ronaldo (Real Madrid) right footed shot from the centre of the box to the centre of the goal.",1,,1,Real Madrid,Granada,cristiano ronaldo,,,,5.0,1,1,3,1,0,1,0
pA3O7Kmo/,pA3O7Kmo35,35,38,"Goal!  Real Madrid 4, Granada CF 0. Cristiano Ronaldo (Real Madrid) right footed shot from outside the box to the top right corner. Assisted by Gareth Bale.",1,12.0,1,Real Madrid,Granada,cristiano ronaldo,gareth bale,,,13.0,1,1,15,1,1,1,0
pA3O7Kmo/,pA3O7Kmo49,49,54,"Goal!  Real Madrid 6, Granada CF 0. Cristiano Ronaldo (Real Madrid) header from very close range to the centre of the goal. Assisted by Gareth Bale.",1,12.0,1,Real Madrid,Granada,cristiano ronaldo,gareth bale,,,5.0,1,1,13,3,1,1,0
pA3O7Kmo/,pA3O7Kmo90,90,89,"Goal!  Real Madrid 9, Granada CF 1. Cristiano Ronaldo (Real Madrid) header from the centre of the box to the bottom left corner. Assisted by Luka Modric with a cross following a set piece situation.",1,12.0,1,Real Madrid,Granada,cristiano ronaldo,luka modric,,,3.0,1,1,3,3,2,2,0
pWvaKcXj/,pWvaKcXj86,86,68,"Goal!  Rayo Vallecano 0, Real Madrid 1. Cristiano Ronaldo (Real Madrid) header from the centre of the box to the centre of the goal. Assisted by Daniel Carvajal with a cross.",1,12.0,2,Real Madrid,Rayo Vallecano,cristiano ronaldo,daniel carvajal,,,5.0,1,1,3,3,2,1,0
WbPNSts8/,WbPNSts827,27,21,"Goal!  Real Madrid 1, Eibar 0. Cristiano Ronaldo (Real Madrid) from a free kick with a right footed shot to the centre of the goal.",1,,1,Real Madrid,Eibar,cristiano ronaldo,,,,5.0,1,1,19,1,0,4,0
bZr5uKQD/,bZr5uKQD108,108,90,"Goal!  Real Madrid 3, MA¡laga 1. Cristiano Ronaldo (Real Madrid) left footed shot from very close range to the centre of the goal. Assisted by Javier HernA¡ndez.",1,12.0,1,Real Madrid,Malaga,cristiano ronaldo,javier hernandez,,,5.0,1,1,13,2,1,1,0
xM1oxrGj/,xM1oxrGj28,28,36,"Goal!  FC Sevilla 0, Real Madrid 1. Cristiano Ronaldo (Real Madrid) header from the centre of the box to the centre of the goal. Assisted by Isco with a cross.",1,12.0,2,Real Madrid,Sevilla,cristiano ronaldo,isco,,,5.0,1,1,3,3,2,1,0
xM1oxrGj/,xM1oxrGj29,29,37,"Goal!  FC Sevilla 0, Real Madrid 2. Cristiano Ronaldo (Real Madrid) right footed shot from very close range to the bottom right corner. Assisted by Javier HernA¡ndez with a headed pass.",1,12.0,2,Real Madrid,Sevilla,cristiano ronaldo,javier hernandez,,,4.0,1,1,13,1,3,1,0
xM1oxrGj/,xM1oxrGj68,68,69,"Goal!  FC Sevilla 1, Real Madrid 3. Cristiano Ronaldo (Real Madrid) header from a difficult angle on the left to the bottom right corner. Assisted by Gareth Bale with a cross.",1,12.0,2,Real Madrid,Sevilla,cristiano ronaldo,gareth bale,,,4.0,1,1,7,3,2,1,0
nZk62vUe/,nZk62vUe68,68,59,"Goal!  Espanyol 0, Real Madrid 1. Cristiano Ronaldo (Real Madrid) left footed shot from the centre of the box to the centre of the goal. Assisted by Karim Benzema.",1,12.0,2,Real Madrid,Espanyol,cristiano ronaldo,karim benzema,,,5.0,1,1,3,2,1,1,0
nZk62vUe/,nZk62vUe99,99,83,"Goal!  Espanyol 1, Real Madrid 3. Cristiano Ronaldo (Real Madrid) right footed shot from the centre of the box to the top left corner.",1,,2,Real Madrid,Espanyol,cristiano ronaldo,,,,12.0,1,1,3,1,0,1,0
nZk62vUe/,nZk62vUe114,114,90,"Goal!  Espanyol 1, Real Madrid 4. Cristiano Ronaldo (Real Madrid) header from the right side of the six yard box to the bottom right corner. Assisted by James RodrA­guez with a cross.",1,12.0,2,Real Madrid,Espanyol,cristiano ronaldo,james rodriguez,,,4.0,1,1,12,3,2,1,0
4WyxGcbe/,4WyxGcbe9,9,13,"Goal!  Real Madrid 1, Getafe 0. Cristiano Ronaldo (Real Madrid) header from the centre of the box to the top left corner. Assisted by Marcelo with a cross.",1,12.0,1,Real Madrid,Getafe,cristiano ronaldo,marcelo,,,12.0,1,1,3,3,2,1,0
4WyxGcbe/,4WyxGcbe28,28,32,"Goal!  Real Madrid 2, Getafe 2. Cristiano Ronaldo (Real Madrid) from a free kick with a right footed shot to the bottom left corner.",1,,1,Real Madrid,Getafe,cristiano ronaldo,,,,3.0,1,1,19,1,0,4,0
4WyxGcbe/,4WyxGcbe31,31,34,"Goal!  Real Madrid 3, Getafe 2. Cristiano Ronaldo (Real Madrid) converts the penalty with a right footed shot to the centre of the goal.",1,,1,Real Madrid,Getafe,cristiano ronaldo,,,,5.0,1,1,14,1,0,2,0
WxAtGffN/,WxAtGffN8,8,7,"Goal!  Espanyol 0, Real Madrid 1. Cristiano Ronaldo (Real Madrid) right footed shot from the left side of the box to the bottom right corner. Assisted by Luka Modric with a through ball.",1,12.0,2,Real Madrid,Espanyol,cristiano ronaldo,luka modric,,,4.0,1,1,9,1,4,1,0
WxAtGffN/,WxAtGffN17,17,17,"Goal!  Espanyol 0, Real Madrid 2. Cristiano Ronaldo (Real Madrid) converts the penalty with a right footed shot to the bottom right corner.",1,,2,Real Madrid,Espanyol,cristiano ronaldo,,,,4.0,1,1,14,1,0,2,0
WxAtGffN/,WxAtGffN18,18,20,"Goal!  Espanyol 0, Real Madrid 3. Cristiano Ronaldo (Real Madrid) left footed shot from very close range to the high centre of the goal. Assisted by Gareth Bale with a cross.",1,12.0,2,Real Madrid,Espanyol,cristiano ronaldo,gareth bale,,,,1,1,13,2,2,1,0
WxAtGffN/,WxAtGffN72,72,61,"Goal!  Espanyol 0, Real Madrid 5. Cristiano Ronaldo (Real Madrid) right footed shot from the centre of the box to the bottom left corner. Assisted by Gareth Bale following a fast break.",1,12.0,2,Real Madrid,Espanyol,cristiano ronaldo,gareth bale,,,3.0,1,1,3,1,1,1,1
WxAtGffN/,WxAtGffN92,92,81,"Goal!  Espanyol 0, Real Madrid 6. Cristiano Ronaldo (Real Madrid) right footed shot from the centre of the box to the bottom right corner. Assisted by Lucas VA¡zquez.",1,12.0,2,Real Madrid,Espanyol,cristiano ronaldo,lucas vazquez,,,4.0,1,1,3,1,1,1,0
0EwGmTWh/,0EwGmTWh28,28,30,"Goal!  Real Madrid 2, Levante 0. Cristiano Ronaldo (Real Madrid) right footed shot from outside the box to the bottom right corner. Assisted by Toni Kroos.",1,12.0,1,Real Madrid,Levante,cristiano ronaldo,toni kroos,,,4.0,1,1,15,1,1,1,0
f9Gnl0N3/,f9Gnl0N310,10,8,"Goal!  Celta de Vigo 0, Real Madrid 1. Cristiano Ronaldo (Real Madrid) right footed shot from the centre of the box to the bottom right corner. Assisted by Lucas VA¡zquez.",1,12.0,2,Real Madrid,Celta Vigo,cristiano ronaldo,lucas vazquez,,,4.0,1,1,3,1,1,1,0
GrTxaHyM/,GrTxaHyM11,11,14,"Goal!  Real Madrid 2, Las Palmas 0. Cristiano Ronaldo (Real Madrid) header from the centre of the box to the bottom left corner. Assisted by Marcelo with a cross.",1,12.0,1,Real Madrid,Las Palmas,cristiano ronaldo,marcelo,,,3.0,1,1,3,3,2,1,0
